primary,2026,"garage,garden,lift","https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9oeGV1NjdmYjJ3cjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.eOQwGmvaGse-PZkp3UPAhmzzr0E0AYVjiC2eXQRntOw/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImV6N2g4cGRzb2JnMi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.yvupdfHngeaCNoPfdG-bx7J6zVVA7drYpaIUjpuWhGo/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im0xMXN6aGwwejl3LUVDT1NZU1RFTSIsInciOlt7ImZuIjoiZW52ZnFxZTFheTRrMS1BUEwiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.m4Byoc6LfiblSSeXIbAMuCwCPXSEW3TN0DZ4dMQv3kQ/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImV4cmg0amtpOHl6dDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.-8dR1s6EXBvLtS6oR3jPbB0YSI1KDkyi1pEhK5PdvXo/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Img2dGF6bjQ0NzJ0dDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.G7hArsiS2mLP4vhjm07VrfMDV9GnT--FjxFedz0oMBo/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9oeGV1NjdmYjJ3cjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.eOQwGmvaGse-PZkp3UPAhmzzr0E0AYVjiC2eXQRntOw/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjcxZjB0c2QxNzFrcTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.slyn9oJG0ri6ggg3ASlM0TP0WYusWUc4_kY51KVRUH4/image;s=1280x1024;q=80,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtnYTRkbHF0aDJ3aDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.JuXaw-TDLA1-wzLq-acjVlQFQNH89_1oTQO8YTA4SNI/image;s=1280x1024;q=80",4-pokojowe-mieszkanie-75m2-ogrodek-ID4uk3x
kawalerka-po-remoncie-na-starych-grzegorzkach-ID4xa3R,Kawalerka po remoncie na Starych Grzegórzkach!,436080.0,18.0,ONE,FIRST,Grzegórzki
noho-wykonczone-i-wyposazone-ID4vSFs,"Noho, Wykończone i wyposażone,",871200.0,32.85,TWO,THIRD,Grzegórzki
4-pokojowe-mieszkanie-126m2-ogrodek-bezposrednio-ID4uhOl,4-pokojowe mieszkanie 126m2 + ogródek Bezpośrednio,1895680.0,126.56,FOUR,GROUND,Podgórze Duchackie
mieszkanie-z-widokiem-na-wawel-grzegorzki-ID4xYAY,Mieszkanie z widokiem na Wawel. Grzegórzki,1220000.0,64.45,TWO,SEVENTH,Grzegórzki
komfortowe-mieszkanie-54-m-blisko-parkow-ID4ydvG,Komfortowe mieszkanie 54 m² blisko parków,899000.0,54.45,TWO,THIRD,Prądnik Biały
3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4v4Ii,3-pokojowe mieszkanie 52m2 + balkon Bezpośrednio,812510.0,52.42,THREE,FIRST,Podgórze Duchackie
duze-osobne-pokoje-wysokie-sufity-po-remoncie-ID4xuOU,Duże osobne pokoje | Wysokie sufity | Po remoncie,1199000.0,69.1,THREE,GROUND,Stare Miasto
2-pokoje-z-pieknym-widokiem-na-krakow-ID4vOjh,2 pokoje z pięknym widokiem na Kraków,590000.0,36.6,TWO,TENTH,Bieńczyce
moj-przewoz-ID4yd1S,Mój Przewóz,,,,,Podgórze
eng-4-pok-mieszkanie-74m-balkon-kampus-uj-ID4yd1l,Eng| 4-pok. mieszkanie 74m² balkon | Kampus UJ,879000.0,73.6,FOUR,FIRST,Dębniki
heila-7-ID4v4Hx,Heila 7,,,,,Podgórze Duchackie
gotowe-do-odbioru-cieszynska-9-b-52-ID4vSwC,GOTOWE DO ODBIORU | Cieszyńska 9 | B-52,1170208.0,50.44,TWO,FIFTH,Krowodrza
1-pokojowe-mieszkanie-25m2-balkon-ID4ycjU,1-pokojowe mieszkanie 25m2 + balkon,512500.0,25.0,ONE,THIRD,Bronowice
mieszkanie-3-pokojwe-gorka-narodowa-ID4ybUn,Mieszkanie 3 pokojwe - Górka Narodowa,759000.0,55.0,THREE,THIRD,Prądnik Biały
penthouse-z-tarasem-na-starym-miescie-ID4yaZM,Penthouse z tarasem na Starym Mieście!,5400000.0,135.0,THREE,FIFTH,Stare Miasto
piasta-park-vi-mieszkanie-3-pok-g1-99-ID4x6DQ,Piasta Park V​I | mieszkanie 3-pok. | G1-99,753450.0,50.23,THREE,SIXTH,Mistrzejowice
2-pokojowemieszkanie-na-kazimierzu-ID4vZ4J,2-pokojowe mieszkanie na Kazimierzu,1100000.0,62.9,TWO,FIRST,Stare Miasto
mieszkanie-w-sercu-starego-miasta-ID3YjLu,Mieszkanie w sercu Starego Miasta,2900000.0,109.0,THREE,FIRST,Stare Miasto
kozia-5-bagry-apartments-ID4xsIs,Kozia 5 Bagry Apartments,,,,,Podgórze
2-pok-ul-ulanow-ostatnie-pietro-loggia-gotowe-ID4y8SG,2-pok /ul. Ułanów/ostatnie piętro/Loggia /Gotowe !,821000.0,37.32,TWO,FOURTH,Prądnik Czerwony
cicha-okolica-mieszkanie-z-ogrzewaniem-podlogowym-i-pompa-ciepla-ID4y4qp,"Cicha okolica, mieszkanie z ogrzewaniem podłogowym i pompą ciepła",1219766.45,69.54,FOUR,FIRST,Prądnik Biały
2-pokojowe-mieszkanie-37m2-ogrodek-bezposrednio-ID4pSuf,2-pokojowe mieszkanie 37m2 + ogródek Bezpośrednio,636509.0,37.91,TWO,GROUND,Prądnik Biały
3-pokojowe-mieszkanie-65m2-balkon-ID4xhFE,3-pokojowe mieszkanie 65m2 + balkon,785880.0,65.49,THREE,THIRD,Podgórze
3-pokoje-piwnica-17-m2-udzial-w-strychu-ID4xcXj,3  pokoje+ piwnica 17 m2 + udział w  strychu,898000.0,48.0,THREE,GROUND,Podgórze
2-pok-19-15-ID4whnC,| 2-pok. | 19_15,641000.0,42.51,TWO,FIRST,Dębniki
gotowe-do-wprowadzenia-3-tarasy-pompa-ciepla-ogrzewanie-podlogowe-ID4y2YA,"Gotowe do wprowadzenia, 3 tarasy, pompa ciepła, ogrzewanie podłogowe",1349898.67,68.54,FOUR,FIRST,Prądnik Biały
2-pokojowe-mieszkanie-45m2-balkon-bez-prowizji-ID4umpV,2-pokojowe mieszkanie 45m2 + balkon Bez Prowizji,821378.0,45.38,TWO,FIRST,Podgórze
34m2-os-piastow-nowe-budownictwo-ID4y6US,"34m2, os. Piastów, nowe budownictwo",550000.0,33.95,ONE,SEVENTH,Mistrzejowice
penthouse-taras-120-m2-panorama-krakowa-ID4xREl,Penthouse / taras 120 m2 / panorama Krakowa,2800000.0,180.0,FOUR,FOURTH,Podgórze
2-pokojowe-mieszkanie-48m2-ogrodek-ID4y6LW,2-pokojowe mieszkanie 48m2 + ogródek,794918.0,48.78,TWO,GROUND,Podgórze
2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4y5HO,2-pokojowe mieszkanie 46m2 + balkon Bezpośrednio,,46.79,TWO,THIRD,Dębniki
2-pokojowe-mieszkanie-49m2-balkon-bez-prowizji-ID4x6iY,2-pokojowe mieszkanie 49m2 + balkon Bez Prowizji,605364.0,49.62,TWO,FIRST,Podgórze
aktualne-2-pokoje-gotowe-krowodrza-parking-bez-pcc-ID4y5Gw,Aktualne 2 Pokoje Gotowe Krowodrza Parking Bez PCC,585000.0,34.36,TWO,SECOND,Bronowice
luksusowy-apartament-z-pieknym-balkonem-ID4sK7G,Luksusowy apartament z pięknym balkonem,2500000.0,96.0,THREE,FIRST,Grzegórzki
2-pokoje-z-pieknym-widokiem-na-krakow-ID4vOjh,2 pokoje z pięknym widokiem na Kraków,590000.0,36.6,TWO,TENTH,Bieńczyce
osiedla-versus-ID4rVKo,Osiedla Versus,,,,,Dębniki
aktualne-studio-centrum-stare-miasto-inwestycyjne-ID4y4AR,Aktualne Studio Centrum Stare Miasto Inwestycyjne,595320.0,19.14,ONE,SECOND,Stare Miasto
3-pokojowe-mieszkanie-50m2-balkon-bez-prowizji-ID4y4u8,3-pokojowe mieszkanie 50m2 + balkon Bez Prowizji,815040.0,50.94,THREE,FIRST,Czyżyny
gotowe-do-odbioru-cieszynska-9-50-c-51-ID4y4j5,GOTOWE DO ODBIORU | Cieszyńska 9 | 50 (C-51),1072304.0,46.22,TWO,THIRD,Krowodrza
nowoczesne-i-wykonczone-mieszkanie-z-balkonem-ID4y4bJ,Nowoczesne i wykończone mieszkanie z balkonem,549000.0,34.0,TWO,FIRST,Bieżanów-Prokocim
podedworze-13-kawalerka-z-mozliwoscia-2-pokoi-ID4y4aP,"Podedworze 13, kawalerka z możliwością 2 pokoi",499999.0,34.01,ONE,FIRST,Podgórze Duchackie
piasta-park-vi-ID4x6Do,Piasta Park VI,,,,,Mistrzejowice
kuznicy-kollatajowskiej-42-mieszkanie-2-pok-2-ID4wKWj,Kuźnicy Kołłątajowskiej 42 | mieszkanie 2-pok.| 2,766590.0,55.55,TWO,GROUND,Prądnik Biały
40-m-dwa-pokoje-piwnica-centrum-krakowa-ID4y3IN,40 m² | Dwa pokoje | Piwnica | Centrum Krakowa,649000.0,42.97,TWO,FIRST,Stare Miasto
enklawa-bukowa-ii-ID4x6hs,Enklawa Bukowa II,,,,,Podgórze
enklawa-bukowa-ID4x6kj,Enklawa Bukowa,,,,,Podgórze
parterowy-lokal-na-starym-miescie-ID4y20E,Parterowy lokal na Starym Mieście.,1290000.0,65.16,THREE,GROUND,Stare Miasto
faktoria-mlyn-lokale-inwestycyjne-ID4wDtc,Faktoria Młyn - lokale inwestycyjne,,,,,Bieńczyce
2-pokojowe-mieszkanie-49m2-loggia-bezposrednio-ID4v7kS,2-pokojowe mieszkanie 49m2 + loggia Bezpośrednio,933400.0,49.61,TWO,SECOND,Prądnik Czerwony
krakow-nowa-huta-mieszkanie-3-pokoje-ID4y0e2,"Kraków, Nowa Huta Mieszkanie 3 pokoje",550000.0,44.66,THREE,FIRST,Nowa Huta
apartament-z-ogrodem-na-woli-justowskiej-ID4vE1C,Apartament z ogrodem na Woli Justowskiej,1250000.0,71.0,TWO,GROUND,Zwierzyniec
nowa-cena-64-m-4-pok-idealne-pod-inwestycje-lub-dla-rodziny-dabie-ID4xyje,"NOWA CENA 64 m² |4 pok, idealne pod inwestycje lub dla rodziny | Dąbie",850000.0,64.0,FOUR,SECOND,Grzegórzki
wielopole-stare-miasto-gotowiec-inwestycjny-ID4xEgy,Wielopole! Stare Miasto! Gotowiec Inwestycjny!,1680000.0,105.0,FIVE,FIRST,Stare Miasto
nowoczesne-3-pokojowe-mieszkanie-z-garderoba-ID4vzxm,Nowoczesne 3-pokojowe mieszkanie z garderobą,1360000.0,73.6,THREE,FIRST,Dębniki
ul-walerego-slawka-36m2-2-pokoje-ID4xdZS,"ul. Walerego Sławka, 36m2, 2 pokoje.",728000.0,36.0,TWO,FOURTH,Podgórze Duchackie
dwupokojowe-na-cichej-uliczce-starego-miasta-ID4xYEZ,Dwupokojowe na cichej uliczce Starego Miasta,698000.0,35.45,TWO,THIRD,Grzegórzki
mieszkanie-44-08-m-krakow-ID4xXTG,"Mieszkanie, 44,08 m², Kraków",793000.0,44.08,TWO,THIRD,Bronowice
nowa-inwestycja-ID4xXqV,Nowa Inwestycja,985000.0,40.51,TWO,FOURTH,Stare Miasto
ul-walerego-slawka-57-73m2-3-pokoje-6-pietro-ID4xX53,"ul. Walerego Sławka, 57.73m2, 3 pokoje, 6 piętro.",899000.0,57.73,THREE,SIXTH,Podgórze Duchackie
novy-mateczny-ID4u8Qs,Novy Mateczny,,,,,Podgórze
sloneczne-mieszkanie-64m2-3-pokoje-super-okolica-ID4xVGw,Słoneczne mieszkanie 64m2/3 pokoje/super okolica,695000.0,63.93,THREE,THIRD,Nowa Huta
idealna-inwestycja-w-sercu-miasta-ID4xVyA,Idealna inwestycja w sercu miasta!,699000.0,40.5,ONE,GROUND,Stare Miasto
2-pokojowe-mieszkanie-48m2-loggia-ID4unkF,2-pokojowe mieszkanie 48m2 + loggia,687706.0,48.43,TWO,SECOND,Prądnik Biały
aktualne-studio-centrum-stare-miasto-inwestycyjne-ID4y4AR,Aktualne Studio Centrum Stare Miasto Inwestycyjne,595320.0,19.14,ONE,SECOND,Stare Miasto
novy-mateczny-ID4u8Qs,Novy Mateczny,,,,,Podgórze
2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4ujli,2-pokojowe mieszkanie 38m2 + balkon Bezpośrednio,666072.0,38.28,TWO,SECOND,Prądnik Biały
osiedla-versus-ID4rVKo,Osiedla Versus,,,,,Dębniki
113-18252-oms-ID4xWPe,113/18252/OMS,799000.0,56.25,THREE,CELLAR,Dębniki
ul-madalinskiego-49-21m2-3-pokoje-ID4xWMZ,"ul. Madalińskiego, 49.21m2, 3 pokoje.",782439.0,49.21,THREE,CELLAR,Dębniki
ul-radzikowskiego-78-92m2-3-pokoje-ogrod-121m2-ID4xWJ5,"ul. Radzikowskiego, 78.92m2, 3 pokoje+ogród 121m2",1069740.0,79.24,THREE,GROUND,Prądnik Biały
osiedle-imbramowskie-ID4undH,Osiedle Imbramowskie,,,,,Prądnik Biały
ul-radzikowskiego-3-pokoje-67-93m2-gotowe-ID4xWrw,"ul. Radzikowskiego, 3 pokoje, 67.93m2, gotowe.",1032536.0,67.93,THREE,FOURTH,Prądnik Biały
3-pokojowe-mieszkanie-68m2-balkon-bezposrednio-ID4ui6o,3-pokojowe mieszkanie 68m2 + balkon Bezpośrednio,1504568.0,68.08,THREE,THIRD,Krowodrza
skwer-harmonia-ID4uirM,Skwer Harmonia,,,,,Podgórze
taras-80m2-ktory-zmienia-wszystko-ID4xS0i,Taras 80m2 ...który zmienia wszystko!,1600000.0,60.39,THREE,SECOND,Dębniki
apartamenty-przy-nowym-kleparzu-dluga-82-ID4odkI,Apartamenty przy Nowym Kleparzu - Długa 82,498420.0,27.69,ONE,SIXTH,Stare Miasto
akacjowa-wita-ID4uirY,Akacjowa Wita,,,,,Prądnik Czerwony
podgorki-tynieckie-ID4xTwt,Podgórki Tynieckie,,,,,Dębniki
luksusowy-apartament-w-inwestycji-mlyny-mogilska-ID4xT1j,Luksusowy apartament w inwestycji Młyny Mogilska,871200.0,33.0,TWO,THIRD,Grzegórzki
38-m-mieszkanie-z-balkonami-i-najemca-inwestycja-ID4xSKt,38 m² |mieszkanie z balkonami i najemcą|Inwestycja,520000.0,38.0,ONE,FOURTH,Prądnik Czerwony
faktoria-mlyn-mieszkanie-3-pok-b4-p1-m11-ID4kDHs,Faktoria Młyn | mieszkanie 3-pok. | B4.P1.M11,962169.0,62.76,THREE,FIRST,Bieńczyce
kozia-5-bagry-apartments-ID4xsIs,Kozia 5 Bagry Apartments,,,,,Podgórze
apartamenty-przy-nowym-kleparzu-dluga-82-ID4sLHW,Apartamenty przy Nowym Kleparzu - Długa 82,589850.0,25.1,ONE,FIFTH,Stare Miasto
dwupokojowe-mieszkanie-swietna-lokalizacja-ID4xRxl,"Dwupokojowe mieszkanie, świetna lokalizacja!",748000.0,48.1,TWO,GROUND,Grzegórzki
2-pok-bardzo-przestronne-garderoba-garaz-piwnica-ID4xR6c,2-pok/bardzo przestronne/garderoba/garaz/piwnica,824000.0,53.77,TWO,FIRST,Dębniki
enklawa-bukowa-ID4x6kj,Enklawa Bukowa,,,,,Podgórze
la-vie-house-ID4ui32,La Vie House,,,,,Podgórze
2-pokoje-garaz-do-wejscia-ID4x5Zm,2 pokoje | garaż | do wejścia !,599000.0,55.4,TWO,THIRD,Dębniki
2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4ujli,2-pokojowe mieszkanie 38m2 + balkon Bezpośrednio,666072.0,38.28,TWO,SECOND,Prądnik Biały
mieszkanie-4-pok-do-adaptacji-91m2-rydygiera-ID4xPDf,"Mieszkanie 4 pok. do adaptacji, 91m2, Rydygiera",1350000.0,91.3,FOUR,GROUND,Bieżanów-Prokocim
enklawa-bukowa-ii-ID4x6hs,Enklawa Bukowa II,,,,,Podgórze
apartament-81-m2-bonarka-kolej-inwestycja-ID4xOGx,"✔ Apartament 81 m2 - Bonarka, kolej, inwestycja!",1377000.0,80.92,FOUR,FIRST,Podgórze Duchackie
1-pokojowe-mieszkanie-25m2-ogrodek-bezposrednio-ID4ulqf,1-pokojowe mieszkanie 25m2 + ogródek Bezpośrednio,553000.0,25.2,ONE,GROUND,Podgórze Duchackie
ul-katowa-do-remontu-stare-miasto-ID4x0K1,ul. Kątowa | Do remontu | Stare miasto,649000.0,38.93,TWO,GROUND,Stare Miasto
faktoria-mlyn-ID4kzKG,Faktoria Młyn,,,,,Bieńczyce
apartamenty-gdynska-ID4pSqW,Apartamenty Gdyńska,,,,,Prądnik Biały
przy-rynku-glownym-do-aranzacji-pod-najem-ID4wgeO,"przy Rynku Głównym, do aranżacji, pod najem",1850000.0,79.32,TWO,SECOND,Stare Miasto
mieszkanie-krakow-stare-miasto-ID4xKWH,Mieszkanie - Kraków Stare Miasto,1199000.0,46.44,TWO,GROUND,Stare Miasto
2-pokojowe-mieszkanie-47m2-balkon-ID4x6kT,2-pokojowe mieszkanie 47m2 + balkon,611200.0,47.75,TWO,SECOND,Podgórze
stylowy-loft-w-prestizowej-inwestycji-zablocia-ID4xJvg,Stylowy loft w prestiżowej inwestycji Zabłocia,1190800.0,59.54,THREE,SECOND,Podgórze
loft-w-mlynie-wysoki-sufit-dwustronny-uklad-ID4xJvf,"Loft w Młynie, wysoki sufit, dwustronny układ",2579820.0,135.78,FIVE,SECOND,Podgórze
nowa-inwestycja-ID4txD1,Nowa Inwestycja,1029000.0,50.26,TWO,FOURTH,Stare Miasto
gotowe-mieszkanie-z-duzym-balkonem-radzikowskiego-ID4xm7A,Gotowe mieszkanie z dużym balkonem Radzikowskiego,945210.0,64.3,THREE,SECOND,Prądnik Biały
2-pok-arianska-lubicz-mogilskie-klima-i-winda-ID4xIph,"2 pok.  Ariańska, Lubicz, Mogilskie, Klima i winda",649000.0,25.64,TWO,FIFTH,Grzegórzki
mieszkanie-dla-rodziny-z-ogrodem-ID4v4Xc,Mieszkanie dla rodziny z ogrodem,630000.0,66.13,THREE,FIRST,Podgórze Duchackie
kameralny-ruczaj-mieszkanie-3-pok-28-ID4wHPx,Kameralny Ruczaj | mieszkanie 3-pok. | 28,981396.0,60.58,THREE,SECOND,Dębniki
3-pokoje-70m2-w-sercu-krakowa-ul-dluga-ID4xzWC,"3 pokoje, 70m2 w sercu Krakowa - ul.Długa",1199000.0,69.99,THREE,GROUND,Stare Miasto
2-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4uklx,2-pokojowe mieszkanie 39m2 + balkon Bez Prowizji,635202.0,39.21,TWO,SECOND,Prądnik Biały
mieszkanie-na-ul-tarlowskiej-na-sprzedaz-ID4xHS3,Mieszkanie na ul Tarłowskiej na sprzedaż,960000.0,33.1,ONE,GROUND,Stare Miasto
osiedla-versus-ID4rVKo,Osiedla Versus,,,,,Dębniki
piasta-park-vi-mieszkanie-3-pok-g1-57-ID4x6E8,Piasta Park V​I | mieszkanie 3-pok. | G1-57,749262.0,49.62,THREE,SEVENTH,Mistrzejowice
3-pokojowe-mieszkanie-z-balkonem-zielona-okolica-ID4vlky,3-pokojowe mieszkanie z balkonem | zielona okolica,639000.0,47.6,THREE,THIRD,Mistrzejowice
sloneczne-mieszkanie-2-pokoje-balkon-ID4xygF,Słoneczne mieszkanie/ 2 pokoje/ balkon,630000.0,34.5,TWO,THIRD,Czyżyny
studio-slawkowska-100-m-od-rynku-glownego-ID4xG7q,Studio Sławkowska - 100 m od Rynku Głównego,895000.0,31.12,ONE,THIRD,Stare Miasto
apartament-pod-inwestycje-w-sercu-kazimierza-ID4uzIb,Apartament pod inwestycję w sercu Kazimierza,989000.0,33.0,ONE,THIRD,Stare Miasto
nowa-inwestycja-ID4txD0,Nowa Inwestycja,899000.0,45.91,TWO,THIRD,Stare Miasto
mieszkanie-3-pokoje-90m2-swoszowice-ID4xFhE,MIESZKANIE 3 POKOJE/90m2/Swoszowice,689000.0,72.0,THREE,FIRST,Swoszowice
2-pokojowe-mieszkanie-38m2-ogrodek-ID4xFbB,2-pokojowe mieszkanie 38m2 + ogródek,698060.0,38.9,TWO,GROUND,Podgórze
ul-radzikowskiego-4-pokoje-87m2-ogrod-124m2-ID4xEBx,"ul. Radzikowskiego, 4 pokoje, 87m2 + ogród 124m2.",1161072.0,87.96,FOUR,GROUND,Prądnik Biały
ul-radzikowskiego-3-pokoje-72m2-balkon-10m2-ID4xEAn,"ul. Radzikowskiego, 3 pokoje, 72m2, balkon 10m2",1082250.0,72.15,THREE,SIXTH,Prądnik Biały
luksusowe-3pok-loggia-inwestycja-premium-ID4t4Tp,"Luksusowe,  3pok, loggia, inwestycja premium",854566.8,60.78,THREE,GROUND,Prądnik Biały
luksusowe-3pok-loggia-inwestycja-premium-ID4w7p1,"Luksusowe,  3pok, loggia, inwestycja premium",651470.9,38.12,TWO,FIRST,Prądnik Biały
monitoring-przeszklenia-fotowoltaika-4-pok-ogrod-ID4wu81,"Monitoring,przeszklenia, fotowoltaika,4 pok,,ogród",1250000.0,73.0,FOUR,GROUND,Podgórze
3-pok-blisko-komunikacja-kameralnie-2-balkony-ID4w7p2,"3 pok., blisko komunikacja, kameralnie, 2 balkony.",846641.9,59.02,THREE,FIRST,Prądnik Biały
4-pok-dobra-komunikacja-wysoki-standard-park-ID4uz0Z,"4 pok, dobra komunikacja, wysoki standard, park",1091284.0,63.08,FOUR,FIRST,Prądnik Biały
nowe-zablocie-chemobudowa-krakow-2-balkony-bez-prowizji-ID4xElk,NOWE ZABŁOCIE Chemobudowa-Kraków / 2 balkony / Bez prowizji,937443.0,55.47,TWO,FIRST,Podgórze
nowe-zablocie-chemobudowa-krakow-z-obszernym-balkonem-bez-prowizji-ID4xEiw,NOWE ZABŁOCIE Chemobudowa-Kraków / Z obszernym balkonem / BEZ PROWIZJI,832512.0,43.36,TWO,THIRD,Podgórze
krowodrza-klimatyczna-kamienica-68-9-m-ID4xjSG,"Krowodrza | Klimatyczna kamienica ||68,9 m²",949000.0,68.9,THREE,FIRST,Krowodrza
mieszkanie-4-pok-do-adaptacji-91m2-rydygiera-ID4xPDf,"Mieszkanie 4 pok. do adaptacji, 91m2, Rydygiera",1350000.0,91.3,FOUR,GROUND,Bieżanów-Prokocim
enklawa-bukowa-ii-ID4x6hs,Enklawa Bukowa II,,,,,Podgórze
osiedla-versus-ID4rVKo,Osiedla Versus,,,,,Dębniki
3-pokojowe-mieszkanie-65m2-balkon-ID4unjd,3-pokojowe mieszkanie 65m2 + balkon,860670.0,65.7,THREE,SECOND,Prądnik Biały
mieszkanie-94-0-m-krakow-ID4xD3E,"Mieszkanie, 94.0 m², Kraków",1150000.0,94.0,FOUR,FIRST,Łagiewniki-Borek Fałęcki
nowa-nizsza-cena-prokocim-54m2-3-pokoje-ID4xvdo,Nowa niższa cena! | Prokocim | 54m2 | 3 pokoje |,662000.0,54.0,THREE,FIRST,Bieżanów-Prokocim
akacjowa-wita-ID4uirY,Akacjowa Wita,,,,,Prądnik Czerwony
murapol-prado-ID4uEU3,Murapol Prado,,,,,Prądnik Biały
3-pokojowe-mieszkanie-79m2-2-balkony-ID4unS7,3-pokojowe mieszkanie 79m2 + 2 balkony,1363960.0,79.3,THREE,FOURTH,Dębniki
piasta-park-vi-mieszkanie-3-pok-g1-105-ID4x6Eb,Piasta Park V​I | mieszkanie 3-pok. | G1-105,758473.0,50.23,THREE,SEVENTH,Mistrzejowice
taras-139-m-widok-prywatnosc-topowy-penthouse-ID4x0AS,"Taras 139 m², widok, prywatność – topowy penthouse",8500000.0,442.5,FIVE,THIRD,Krowodrza
apartament-ze-strefa-spa-i-widokiem-na-wawel-ID4wOxl,Apartament ze strefą SPA i widokiem na Wawel!,6500000.0,175.0,THREE,FOURTH,Stare Miasto
3-pokojowe-mieszkanie-63m2-balkon-ID4wuXn,3-pokojowe mieszkanie 63m2 + balkon,756120.0,63.6,THREE,FIRST,Podgórze
ul-glogera-mieszkanie-2-pok-f-20-ID4xytf,ul. Glogera | mieszkanie 2-pok. | F_20,698518.0,44.21,TWO,GROUND,Prądnik Biały
3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulU6,3-pokojowe mieszkanie 64m2 + loggia Bez Prowizji,973500.0,64.9,THREE,EIGHTH,Bieżanów-Prokocim
nowa-inwestycja-ID4uKs7,Nowa Inwestycja,449000.0,23.79,ONE,THIRD,Stare Miasto
nowa-inwestycja-ID4vHUh,Nowa Inwestycja,889000.0,40.51,TWO,FIRST,Stare Miasto
unikatowy-apartament-wkamienicy-ID4xvGz,Unikatowy apartament w kamienicy ,2625000.0,115.0,FOUR,THIRD,Stare Miasto
centralna-51c-ID4uhS6,Centralna 51C,,,,,Czyżyny
gotowe-mieszkania-na-osiedlu-domow-jednorodzinnych-ID4pmTR,Gotowe mieszkania na osiedlu domów jednorodzinnych,1099000.0,113.0,FIVE,FIRST,Bieżanów-Prokocim
ul-powstancow-os-piastow-ID4tJRh,ul. Powstańców / os. Piastów,,,,,Mistrzejowice
5-pokoi-58-m-balkon-pradnik-czerwony-ID4xwXD,5 pokoi | 58 m² | Balkon | Prądnik Czerwony,890000.0,58.4,FIVE,FIRST,Prądnik Czerwony
mieszkanie-ul-mysliwska-stan-deweloperski-ID4xwMa,mieszkanie ul. Myśliwska stan deweloperski,1480000.0,123.1,FIVE,FIRST,Podgórze
secesyjny-apartament-w-sercu-miasta-krakow-ID4xwLI,Secesyjny apartament w sercu miasta | KRAKÓW,1390000.0,74.02,TWO,FOURTH,Stare Miasto
promocja-mieszkania-20-78-m2-pod-inwestycje-ID4xwDq,Promocja! Mieszkania 20-78 m2 pod inwestycję,519000.0,41.73,TWO,THIRD,Stare Miasto
ul-powstancow-os-piastow-ID4tJRh,ul. Powstańców / os. Piastów,,,,,Mistrzejowice
faktoria-mlyn-mieszkanie-4-pok-b1-b2-p1-m11-ID4kDGn,Faktoria Młyn | mieszkanie 4-pok. | B1.B2.P1.M11,1009245.0,64.21,FOUR,FIRST,Bieńczyce
mieszkanie-52-54m2-2-pokoje-ogrodek-ID4xuLr,"Mieszkanie | 52,54m2 | 2 pokoje | Ogródek",1275000.0,52.54,TWO,GROUND,Grzegórzki
